GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021900280,1610612743,DEN,Denver,1628470,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900280,1610612743,DEN,Denver,1629008,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900281,1610612755,PHI,Philadelphia,202699,,F,,36.0,8,16,1,2,5,6,0,4,4,2,0,1,2,4,22,0
0021900281,1610612755,PHI,Philadelphia,201143,,F,,32.0,6,8,3,4,0,0,0,3,3,3,1,1,1,0,15,0
0021900281,1610612755,PHI,Philadelphia,203954,,C,,33.0,8,15,1,2,15,15,1,10,11,4,3,1,2,3,32,0
0021900281,1610612755,PHI,Philadelphia,1627788,,G,,22.0,4,9,3,7,1,2,0,0,0,0,2,0,0,0,12,0
0021900281,1610612755,PHI,Philadelphia,1627732,,G,,37.0,4,13,0,1,7,7,1,5,6,13,4,1,3,3,15,0
0021900281,1610612755,PHI,Philadelphia,1629680,,,,19.0,2,3,1,1,0,0,0,1,1,0,0,0,0,2,5,0
0021900281,1610612755,PHI,Philadelphia,203516,,,,26.0,3,7,2,3,1,2,1,3,4,2,2,1,2,2,9,0
0021900281,1610612755,PHI,Philadelphia,203118,,,,21.0,1,3,0,2,2,2,0,1,1,1,0,0,2,2,4,0
0021900281,1610612755,PHI,Philadelphia,203526,,,,10.0,2,3,0,1,1,2,1,1,2,2,0,0,0,0,5,0
0021900281,1610612755,PHI,Philadelphia,203504,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900281,1610612755,PHI,Philadelphia,203124,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900281,1610612755,PHI,Philadelphia,203658,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900281,1610612755,PHI,Philadelphia,1629015,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900281,1610612754,IND,Indiana,203933,,F,,32.0,11,19,4,4,3,3,1,3,4,1,1,0,3,3,29,0
0021900281,1610612754,IND,Indiana,1626167,,F,,28.0,1,8,0,3,1,2,0,3,3,1,2,0,0,5,3,0
0021900281,1610612754,IND,Indiana,1627734,,C,,32.0,4,7,0,1,5,6,1,9,10,5,0,0,5,6,13,0
0021900281,1610612754,IND,Indiana,203087,,G,,33.0,5,9,1,1,4,6,0,4,4,5,1,1,4,1,15,0
0021900281,1610612754,IND,Indiana,1627763,,G,,37.0,9,15,2,5,8,8,0,4,4,6,1,0,4,2,28,0
0021900281,1610612754,IND,Indiana,1629048,,,,5.0,0,1,0,1,0,0,0,2,2,0,0,0,0,1,0,0
0021900281,1610612754,IND,Indiana,203200,,,,27.0,4,5,2,3,0,0,0,1,1,1,2,2,0,2,10,0
0021900281,1610612754,IND,Indiana,203926,,,,18.0,3,4,2,3,0,0,1,0,1,0,0,0,0,2,8,0
0021900281,1610612754,IND,Indiana,1628988,,,,12.0,2,3,0,1,0,0,0,0,0,0,0,0,2,1,4,0
0021900281,1610612754,IND,Indiana,204456,,,,11.0,3,5,0,0,0,0,0,2,2,3,0,0,1,1,6,0
0021900281,1610612754,IND,Indiana,1628993,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900281,1610612754,IND,Indiana,1628388,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900282,1610612745,HOU,Houston,203463,,F,,33.0,9,14,6,11,0,0,0,13,13,1,1,0,1,3,24,0
0021900282,1610612745,HOU,Houston,200782,,F,,29.0,2,3,2,3,4,4,3,4,7,3,0,0,2,2,10,0
0021900282,1610612745,HOU,Houston,2199,,C,,9.0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0
0021900282,1610612745,HOU,Houston,201935,,G,,30.0,16,24,8,14,20,23,0,3,3,8,3,1,5,3,60,0
0021900282,1610612745,HOU,Houston,201566,,G,,26.0,6,11,1,1,2,2,1,7,8,8,0,0,4,4,15,0
0021900282,1610612745,HOU,Houston,1628392,,,,20.0,3,5,0,1,1,2,3,2,5,2,1,1,2,4,7,0
0021900282,1610612745,HOU,Houston,203085,,,,31.0,5,12,2,6,2,3,3,3,6,4,1,0,0,5,14,0
0021900282,1610612745,HOU,Houston,1629109,,,,24.0,1,5,1,5,0,0,2,4,6,3,0,0,0,0,3,0
0021900282,1610612745,HOU,Houston,200757,,,,17.0,3,4,1,2,0,0,1,2,3,1,2,0,0,1,7,0
0021900282,1610612745,HOU,Houston,1629598,,,,15.0,6,10,4,8,0,0,0,0,0,0,0,0,1,1,16,0
0021900282,1610612745,HOU,Houston,203991,,,NWT - Injury/Illness,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900282,1610612737,ATL,Atlanta,1629631,,F,,29.0,5,15,3,9,1,1,1,4,5,1,1,0,0,5,14,0
0021900282,1610612737,ATL,Atlanta,203953,,F,,20.0,5,8,1,4,0,0,0,3,3,2,1,0,2,1,11,0
0021900282,1610612737,ATL,Atlanta,1627745,,C,,14.0,3,4,0,0,2,3,1,0,1,1,0,0,0,4,8,0
0021900282,1610612737,ATL,Atlanta,203459,,G,,23.0,2,5,2,5,0,0,0,1,1,2,1,0,0,1,6,0
0021900282,1610612737,ATL,Atlanta,1629027,,G,,31.0,10,16,5,9,12,13,0,3,3,7,0,0,3,0,37,0
0021900282,1610612737,ATL,Atlanta,1713,,,,18.0,1,5,1,5,1,2,0,2,2,2,0,0,1,2,4,0
0021900282,1610612737,ATL,Atlanta,1628981,,,,15.0,2,4,1,1,1,2,3,0,3,1,0,0,2,0,6,0
0021900282,1610612737,ATL,Atlanta,1627761,,,,23.0,1,9,0,3,3,4,2,3,5,4,0,0,3,3,5,0
0021900282,1610612737,ATL,Atlanta,202323,,,,15.0,0,4,0,1,0,0,1,0,1,4,1,1,1,1,0,0
0021900282,1610612737,ATL,Atlanta,1627820,,,,16.0,2,7,1,4,0,0,0,3,3,0,0,1,0,1,5,0
0021900282,1610612737,ATL,Atlanta,203458,,,,15.0,6,7,0,0,0,0,0,1,1,0,0,0,1,3,12,0
0021900282,1610612737,ATL,Atlanta,202718,,,,16.0,1,5,1,5,0,0,0,1,1,2,1,0,0,2,3,0
0021900283,1610612749,MIL,Milwaukee,202083,,F,,21.0,5,9,3,6,1,1,0,3,3,0,0,0,0,0,14,0
0021900283,1610612749,MIL,Milwaukee,203507,,F,,19.0,11,19,1,5,3,7,3,6,9,4,1,0,1,1,26,0
0021900283,1610612749,MIL,Milwaukee,201577,,C,,23.0,5,9,3,5,0,0,1,5,6,4,0,3,2,0,13,0
0021900283,1610612749,MIL,Milwaukee,1628978,,G,,19.0,4,6,2,3,0,0,0,6,6,0,1,0,1,1,10,0
0021900283,1610612749,MIL,Milwaukee,202339,,G,,22.0,1,2,0,0,0,0,0,4,4,10,1,0,0,1,2,0
0021900283,1610612749,MIL,Milwaukee,1626192,,,,19.0,3,4,0,1,0,0,1,9,10,6,0,0,0,1,6,0
0021900283,1610612749,MIL,Milwaukee,101141,,,,15.0,3,3,2,2,3,4,1,2,3,1,0,0,0,0,11,0
0021900283,1610612749,MIL,Milwaukee,203114,,,,16.0,7,14,0,2,1,1,1,3,4,3,1,0,2,2,15,0
0021900283,1610612749,MIL,Milwaukee,1628391,,,,23.0,4,9,3,8,0,0,0,3,3,3,0,0,0,2,11,0
0021900283,1610612749,MIL,Milwaukee,201588,,,,15.0,4,5,2,3,0,0,0,0,0,4,1,0,0,0,10,0
0021900283,1610612749,MIL,Milwaukee,2594,,,,19.0,1,5,1,3,0,0,0,4,4,3,2,0,1,0,3,0
0021900283,1610612749,MIL,Milwaukee,1627733,,,,13.0,5,7,2,4,0,0,0,1,1,1,0,0,0,4,12,0
0021900283,1610612749,MIL,Milwaukee,1628412,,,,10.0,1,4,1,2,1,2,0,0,0,2,0,0,0,1,4,0
0021900283,1610612766,CHA,Charlotte,1628970,,F,,34.0,5,16,1,4,4,4,3,5,8,2,0,0,1,2,15,0
0021900283,1610612766,CHA,Charlotte,1629023,,F,,32.0,3,12,1,5,0,0,2,3,5,3,0,0,1,3,7,0
0021900283,1610612766,CHA,Charlotte,202687,,C,,10.0,0,3,0,0,0,0,0,2,2,2,0,0,1,1,0,0
0021900283,1610612766,CHA,Charlotte,1628984,,G,,28.0,10,18,4,9,0,0,1,3,4,5,0,0,1,1,24,0
0021900283,1610612766,CHA,Charlotte,1626179,,G,,30.0,7,17,5,8,0,0,2,4,6,2,2,0,0,2,19,0
0021900283,1610612766,CHA,Charlotte,203469,,,,19.0,4,8,1,2,2,2,3,2,5,0,0,0,1,1,11,0
0021900283,1610612766,CHA,Charlotte,201587,,,,13.0,1,5,0,3,0,0,0,2,2,2,0,0,3,1,2,0
0021900283,1610612766,CHA,Charlotte,101107,,,,18.0,2,6,2,5,0,0,0,6,6,3,1,1,0,3,6,0
0021900283,1610612766,CHA,Charlotte,1628370,,,,24.0,2,7,1,5,0,0,0,2,2,1,0,0,1,2,5,0
0021900283,1610612766,CHA,Charlotte,1628407,,,,19.0,1,6,0,3,0,0,0,4,4,1,1,0,1,0,2,0
0021900283,1610612766,CHA,Charlotte,1626195,,,,8.0,2,3,0,1,1,2,4,5,9,0,0,0,2,2,5,0
0021900283,1610612766,CHA,Charlotte,203077,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900284,1610612751,BKN,Brooklyn,203925,,F,,31.0,9,16,5,9,2,2,0,4,4,1,0,0,1,1,25,0
0021900284,1610612751,BKN,Brooklyn,1627752,,F,,31.0,3,14,2,9,1,2,2,5,7,5,1,3,3,3,9,0
0021900284,1610612751,BKN,Brooklyn,1628386,,C,,24.0,1,3,0,0,2,2,3,9,12,2,0,0,0,5,4,0
0021900284,1610612751,BKN,Brooklyn,202066,,G,,34.0,3,12,1,8,0,0,1,5,6,5,0,0,1,2,7,0
0021900284,1610612751,BKN,Brooklyn,203915,,G,,34.0,10,21,4,9,5,5,0,6,6,4,1,0,4,3,29,0
0021900284,1610612751,BKN,Brooklyn,1629058,,,,12.0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0021900284,1610612751,BKN,Brooklyn,201599,,,,23.0,7,8,0,0,1,3,2,6,8,2,1,0,1,2,15,0
0021900284,1610612751,BKN,Brooklyn,202697,,,,16.0,1,5,0,1,0,0,0,0,0,1,0,1,0,1,2,0
0021900284,1610612751,BKN,Brooklyn,1628021,,,,18.0,4,7,1,4,1,2,0,2,2,0,0,1,0,2,10,0
0021900284,1610612751,BKN,Brooklyn,1629033,,,,13.0,2,4,1,2,0,0,1,2,3,1,0,0,2,2,5,0
0021900284,1610612751,BKN,Brooklyn,1629651,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900284,1610612748,MIA,Miami,202710,,F,,35.0,5,17,1,5,9,10,3,4,7,2,1,1,2,1,20,0
0021900284,1610612748,MIA,Miami,1628389,,F,,33.0,6,14,0,0,5,7,6,10,16,1,1,1,4,3,17,0
0021900284,1610612748,MIA,Miami,203086,,C,,18.0,3,5,3,5,0,0,1,5,6,1,1,0,1,1,9,0
0021900284,1610612748,MIA,Miami,1629130,,G,,33.0,3,6,3,6,1,1,0,10,10,0,0,0,0,3,10,0
0021900284,1610612748,MIA,Miami,1629134,,G,,24.0,5,15,1,7,0,0,0,1,1,3,0,0,0,1,11,0
0021900284,1610612748,MIA,Miami,201609,,,,30.0,9,18,3,6,3,4,1,1,2,6,0,0,1,3,24,0
0021900284,1610612748,MIA,Miami,1626159,,,,29.0,3,12,1,6,3,4,2,3,5,3,0,0,1,2,10,0
0021900284,1610612748,MIA,Miami,1629735,,,,6.0,1,1,0,0,2,2,3,0,3,0,0,0,0,2,4,0
0021900284,1610612748,MIA,Miami,1629639,,,,20.0,2,6,0,1,0,0,0,1,1,0,0,0,0,1,4,0
0021900284,1610612748,MIA,Miami,203482,,,,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0021900284,1610612748,MIA,Miami,1627884,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900284,1610612748,MIA,Miami,2617,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900284,1610612748,MIA,Miami,201949,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900285,1610612752,NYK,New York,1628995,,F,,21.0,4,9,2,6,1,1,0,5,5,0,0,2,1,2,11,0
0021900285,1610612752,NYK,New York,203944,,F,,33.0,8,16,0,5,10,13,1,4,5,2,0,0,4,2,26,0
0021900285,1610612752,NYK,New York,201959,,C,,19.0,2,6,0,0,0,0,2,1,3,0,4,0,0,1,4,0
0021900285,1610612752,NYK,New York,1629628,,G,,35.0,4,13,0,2,8,13,2,5,7,0,1,1,0,3,16,0
0021900285,1610612752,NYK,New York,1628373,,G,,6.0,1,3,1,2,0,0,0,0,0,1,0,0,2,1,3,0
0021900285,1610612752,NYK,New York,1629011,,,,19.0,2,2,0,0,2,2,1,4,5,0,0,0,2,6,6,0
0021900285,1610612752,NYK,New York,1628422,,,,31.0,4,6,2,4,0,0,0,4,4,3,1,1,1,1,10,0
0021900285,1610612752,NYK,New York,1628372,,,,38.0,6,11,2,3,3,6,0,1,1,7,0,2,2,3,17,0
0021900285,1610612752,NYK,New York,1626171,,,,20.0,3,8,1,4,2,2,1,5,6,1,1,0,1,2,9,0
0021900285,1610612752,NYK,New York,201961,,,,12.0,1,2,0,0,0,0,1,2,3,1,0,0,1,4,2,0
0021900285,1610612752,NYK,New York,1629649,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900285,1610612752,NYK,New York,202694,,,DNP - Injury/Illness,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900285,1610612752,NYK,New York,1629019,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900285,1610612738,BOS,Boston,1627759,,F,,34.0,11,18,4,10,2,4,2,3,5,1,1,1,1,4,28,0
0021900285,1610612738,BOS,Boston,1628369,,F,,37.0,10,23,5,11,5,6,0,6,6,7,2,2,1,4,30,0
0021900285,1610612738,BOS,Boston,1628464,,C,,16.0,1,1,0,0,0,0,0,2,2,2,0,1,1,3,2,0
0021900285,1610612738,BOS,Boston,203935,,G,,19.0,0,6,0,3,0,0,2,1,3,0,0,0,2,3,0,0
0021900285,1610612738,BOS,Boston,202689,,G,,33.0,6,18,3,9,1,2,1,4,5,10,1,0,4,1,16,0
0021900285,1610612738,BOS,Boston,202683,,,,15.0,4,7,0,0,3,5,6,5,11,0,0,1,1,1,11,0
0021900285,1610612738,BOS,Boston,1629684,,,,22.0,2,5,0,1,0,0,1,1,2,1,0,0,0,4,4,0
0021900285,1610612738,BOS,Boston,1629750,,,,8.0,1,2,1,2,0,0,1,1,2,0,0,0,0,0,3,0
0021900285,1610612738,BOS,Boston,202954,,,,18.0,3,5,1,2,4,4,1,1,2,3,1,0,1,1,11,0
0021900285,1610612738,BOS,Boston,1629057,,,,6.0,1,3,0,0,1,1,1,1,2,0,0,2,2,2,3,0
0021900285,1610612738,BOS,Boston,1628400,,,,19.0,2,3,1,2,0,0,1,2,3,1,0,0,0,2,5,0
0021900285,1610612738,BOS,Boston,1629035,,,,6.0,0,2,0,1,0,0,0,1,1,0,0,0,0,3,0,0
0021900285,1610612738,BOS,Boston,1629738,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900286,1610612750,MIN,Minnesota,1626203,,F,,21.0,1,5,0,1,4,4,2,3,5,0,0,0,1,3,6,0
0021900286,1610612750,MIN,Minnesota,203496,,F,,31.0,4,9,3,6,2,2,0,3,3,1,1,1,2,4,13,0
0021900286,1610612750,MIN,Minnesota,1626157,,C,,35.0,7,20,1,10,6,6,3,9,12,5,0,0,2,2,21,0
0021900286,1610612750,MIN,Minnesota,1629633,,G,,25.0,6,12,1,4,1,4,1,6,7,1,1,0,1,2,14,0
0021900286,1610612750,MIN,Minnesota,203952,,G,,35.0,6,17,1,6,5,5,1,5,6,7,1,2,3,1,18,0
0021900286,1610612750,MIN,Minnesota,201952,,,,25.0,2,4,1,1,8,8,0,4,4,6,0,0,3,2,13,0
0021900286,1610612750,MIN,Minnesota,1629006,,,,18.0,1,6,0,2,3,4,1,4,5,1,1,1,0,1,5,0
0021900286,1610612750,MIN,Minnesota,203894,,,,8.0,1,1,1,1,1,2,0,1,1,0,1,0,1,2,4,0
0021900286,1610612750,MIN,Minnesota,1628966,,,,25.0,4,7,2,2,0,0,0,5,5,1,1,0,2,2,10,0
0021900286,1610612750,MIN,Minnesota,203476,,,,12.0,1,4,1,3,0,0,2,3,5,0,1,2,1,2,3,0
0021900286,1610612750,MIN,Minnesota,1628395,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900286,1610612750,MIN,Minnesota,1629675,,,DND - Personal,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900286,1610612750,MIN,Minnesota,203943,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900286,1610612763,MEM,Memphis,203109,,F,,33.0,4,11,2,6,2,3,2,8,10,3,0,0,1,2,12,0
0021900286,1610612763,MEM,Memphis,1629634,,F,,10.0,0,3,0,1,0,0,0,1,1,1,0,0,0,2,0,0
0021900286,1610612763,MEM,Memphis,1628991,,C,,19.0,5,10,2,6,0,0,0,2,2,1,0,1,2,6,12,0
0021900286,1610612763,MEM,Memphis,1628415,,G,,31.0,9,18,4,5,4,4,1,1,2,3,0,0,1,3,26,0
0021900286,1610612763,MEM,Memphis,1626145,,G,,25.0,5,9,1,2,1,2,0,4,4,7,1,1,2,2,12,0
0021900286,1610612763,MEM,Memphis,1628960,,,,30.0,4,9,3,6,2,2,0,5,5,0,1,0,0,3,13,0
0021900286,1610612763,MEM,Memphis,203524,,,,25.0,4,10,2,5,1,2,2,3,5,1,1,0,0,2,11,0
0021900286,1610612763,MEM,Memphis,1629001,,,,22.0,2,10,1,4,4,4,2,5,7,8,2,1,1,2,9,0
0021900286,1610612763,MEM,Memphis,203998,,,,28.0,5,14,0,3,2,3,5,8,13,1,3,0,2,2,12,0
0021900286,1610612763,MEM,Memphis,1629741,,,,12.0,3,6,1,2,1,1,0,1,1,2,0,0,2,2,8,0
0021900286,1610612763,MEM,Memphis,1629139,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900287,1610612747,LAL,Los Angeles,2544,,F,,36.0,11,20,0,5,3,3,0,9,9,8,4,0,6,3,25,0
0021900287,1610612747,LAL,Los Angeles,203076,,F,,35.0,10,21,1,2,6,6,2,8,10,2,1,2,2,2,27,0
0021900287,1610612747,LAL,Los Angeles,201580,,C,,15.0,2,5,0,0,0,0,4,6,10,0,1,1,0,1,4,0
0021900287,1610612747,LAL,Los Angeles,201980,,G,,27.0,3,10,2,8,0,0,0,2,2,1,1,0,1,0,8,0
0021900287,1610612747,LAL,Los Angeles,203484,,G,,23.0,3,7,1,2,0,0,0,3,3,2,1,0,1,3,7,0
0021900287,1610612747,LAL,Los Angeles,1628398,,,,21.0,1,8,0,5,2,3,0,1,1,1,0,0,1,2,4,0
0021900287,1610612747,LAL,Los Angeles,1627936,,,,25.0,4,5,2,2,0,0,1,3,4,1,0,0,2,1,10,0
0021900287,1610612747,LAL,Los Angeles,200765,,,,18.0,2,3,0,0,0,0,0,1,1,7,0,0,3,0,4,0
0021900287,1610612747,LAL,Los Angeles,203584,,,,17.0,2,4,1,2,0,0,0,1,1,0,0,0,1,1,5,0
0021900287,1610612747,LAL,Los Angeles,2730,,,,12.0,2,3,0,0,0,2,1,2,3,2,0,0,0,1,4,0
0021900287,1610612747,LAL,Los Angeles,201162,,,,3.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0021900287,1610612747,LAL,Los Angeles,1626188,,,,3.0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,2,0
0021900287,1610612742,DAL,Dallas,1627827,,F,,21.0,2,7,2,5,0,0,4,1,5,0,0,1,0,2,6,0
0021900287,1610612742,DAL,Dallas,204001,,F,,27.0,5,11,3,8,2,4,2,4,6,0,1,0,2,4,15,0
0021900287,1610612742,DAL,Dallas,203939,,C,,32.0,6,11,0,1,3,5,3,6,9,0,1,0,1,3,15,0
0021900287,1610612742,DAL,Dallas,203501,,G,,30.0,3,10,0,7,2,2,0,2,2,1,2,0,2,1,8,0
0021900287,1610612742,DAL,Dallas,1629029,,G,,32.0,10,23,4,10,3,3,2,7,9,10,3,0,7,1,27,0
0021900287,1610612742,DAL,Dallas,1626153,,,,27.0,7,12,3,6,0,0,1,4,5,9,4,0,0,3,17,0
0021900287,1610612742,DAL,Dallas,203552,,,,15.0,1,5,1,4,0,0,0,1,1,0,0,0,1,1,3,0
0021900287,1610612742,DAL,Dallas,1628467,,,,22.0,1,4,1,2,3,4,2,7,9,2,0,0,0,3,6,0
0021900287,1610612742,DAL,Dallas,1628973,,,,10.0,0,3,0,1,0,0,1,1,2,2,0,0,0,1,0,0
0021900287,1610612742,DAL,Dallas,1628382,,,,15.0,6,10,3,5,0,0,0,1,1,0,0,0,0,0,15,0
0021900287,1610612742,DAL,Dallas,1626246,,,,4.0,1,1,0,0,0,0,1,1,2,0,0,0,0,1,2,0
0021900287,1610612742,DAL,Dallas,200826,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900287,1610612742,DAL,Dallas,201584,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900288,1610612765,DET,Detroit,203503,,F,,17.0,2,5,1,3,0,0,0,1,1,1,0,0,0,3,5,0
0021900288,1610612765,DET,Detroit,201933,,F,,21.0,4,12,0,3,2,2,0,2,2,6,0,0,2,1,10,0
0021900288,1610612765,DET,Detroit,203083,,C,,25.0,4,8,0,0,1,4,6,10,16,2,1,3,4,0,9,0
0021900288,1610612765,DET,Detroit,1628379,,G,,30.0,8,12,4,6,0,0,1,3,4,3,0,0,1,1,20,0
0021900288,1610612765,DET,Detroit,1628971,,G,,26.0,5,8,1,2,2,2,0,7,7,3,0,0,1,1,13,0
0021900288,1610612765,DET,Detroit,204038,,,,20.0,3,5,2,4,0,0,0,3,3,1,1,0,1,0,8,0
0021900288,1610612765,DET,Detroit,201565,,,,18.0,3,8,1,3,3,3,0,0,0,10,2,1,3,0,10,0
0021900288,1610612765,DET,Detroit,202693,,,,21.0,4,6,2,4,0,0,1,3,4,2,0,0,1,4,10,0
0021900288,1610612765,DET,Detroit,1629004,,,,22.0,5,6,2,3,1,2,0,2,2,0,0,0,0,3,13,0
0021900288,1610612765,DET,Detroit,1626174,,,,22.0,11,14,2,3,4,4,3,7,10,2,1,1,2,1,28,0
0021900288,1610612765,DET,Detroit,1627748,,,,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0021900288,1610612765,DET,Detroit,204025,,,,4.0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0
0021900288,1610612765,DET,Detroit,1629635,,,,2.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0
0021900288,1610612759,SAS,San Antonio,201942,,F,,25.0,6,12,1,3,7,8,0,4,4,2,1,0,0,1,20,0
0021900288,1610612759,SAS,San Antonio,200752,,F,,22.0,5,12,0,2,2,2,0,3,3,0,1,2,2,2,12,0
0021900288,1610612759,SAS,San Antonio,1627751,,C,,26.0,4,6,0,0,0,0,2,3,5,1,3,1,0,2,8,0
0021900288,1610612759,SAS,San Antonio,1628401,,G,,22.0,3,6,1,2,0,0,0,1,1,3,1,1,1,2,7,0
0021900288,1610612759,SAS,San Antonio,1627854,,G,,22.0,2,7,1,5,0,0,0,0,0,2,1,0,1,0,5,0
0021900288,1610612759,SAS,San Antonio,1627749,,,,22.0,1,6,1,2,2,2,0,3,3,6,3,0,1,0,5,0
0021900288,1610612759,SAS,San Antonio,201988,,,,16.0,2,8,0,3,0,0,0,0,0,1,0,0,0,0,4,0
0021900288,1610612759,SAS,San Antonio,1626168,,,,16.0,2,8,1,4,0,0,0,3,3,0,0,1,1,3,5,0
0021900288,1610612759,SAS,San Antonio,1629234,,,,21.0,4,6,0,0,1,1,3,5,8,1,0,1,2,2,9,0
0021900288,1610612759,SAS,San Antonio,201158,,,,15.0,1,2,1,1,3,3,0,1,1,1,0,0,0,2,6,0
0021900288,1610612759,SAS,San Antonio,1629022,,,,16.0,6,12,1,3,0,0,2,0,2,2,1,0,0,0,13,0
0021900288,1610612759,SAS,San Antonio,201960,,,,12.0,0,3,0,1,4,6,0,1,1,1,0,0,0,1,4,0
0021900288,1610612759,SAS,San Antonio,1629002,,,NWT - Injury/Illness,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900289,1610612740,NOP,New Orleans,201950,,F,,35.0,10,19,3,6,3,3,1,2,3,4,0,0,0,2,26,0
0021900289,1610612740,NOP,New Orleans,1627742,,F,,40.0,8,18,2,3,2,2,0,7,7,4,0,2,1,4,20,0
0021900289,1610612740,NOP,New Orleans,1626143,,C,,9.0,2,4,0,0,0,0,0,2,2,1,0,0,2,2,4,0
0021900289,1610612740,NOP,New Orleans,200755,,G,,29.0,5,7,3,4,0,0,0,3,3,1,1,0,0,2,13,0
0021900289,1610612740,NOP,New Orleans,1628366,,G,,32.0,5,11,4,8,0,0,0,4,4,7,0,1,4,4,14,0
0021900289,1610612740,NOP,New Orleans,1629637,,,,26.0,3,6,0,0,3,3,1,6,7,1,1,2,0,2,9,0
0021900289,1610612740,NOP,New Orleans,1628404,,,,33.0,4,8,3,7,0,0,1,10,11,2,2,2,1,2,11,0
0021900289,1610612740,NOP,New Orleans,202734,,,,17.0,0,6,0,4,1,2,0,4,4,2,2,0,2,2,1,0
0021900289,1610612740,NOP,New Orleans,1629740,,,,15.0,2,8,2,6,0,0,0,0,0,0,0,0,1,2,6,0
0021900289,1610612740,NOP,New Orleans,1629638,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900289,1610612740,NOP,New Orleans,202324,,,NWT - Personal,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900289,1610612740,NOP,New Orleans,1628402,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900289,1610612740,NOP,New Orleans,1629026,,,DNP - Injury/Illness,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021900289,1610612760,OKC,Oklahoma City,1628390,,F,,30.0,1,5,1,5,0,0,0,2,2,0,1,0,1,2,3,0
0021900289,1610612760,OKC,Oklahoma City,201568,,F,,32.0,8,14,4,7,3,4,0,11,11,3,0,0,0,0,23,0
0021900289,1610612760,OKC,Oklahoma City,203500,,C,,28.0,6,7,0,0,5,6,2,8,10,2,1,2,1,3,17,0
0021900289,1610612760,OKC,Oklahoma City,1628983,,G,,33.0,5,17,2,8,5,6,1,8,9,2,1,0,2,2,17,0
